index,date,amount,merchant,description,receipt_url,has_receipt,gemini_verdict,llama_verdict,llava_verdict,final_status
172,2024-09-05,$100.82,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-05_100_82.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
174,2024-09-06,$10.96,APPLE.COM/BILL,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/applecombill_2024-09-06_10_96_3.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
177,2024-09-06,$40.07,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-06_40_07.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
178,2024-09-06,$24.56,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-06_24_56.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
180,2024-09-07,$10.96,APPLE.COM/BILL,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/applecombill_2024-09-07_10_96_3.jpg,Yes,RATE_LIMITED,,MISMATCH,MISMATCH
181,2024-09-07,$100.57,GOLDEN NUGGET HOTEL LV,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/golden_nugget_hotel_lv_2024-09-07_100_57.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
182,2024-09-07,$26.25,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-09-07_26_25_3.jpg,Yes,RATE_LIMITED,MISMATCH,,MISMATCH
186,2024-09-08,$10.00,CALENDARBRIDGE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/calendarbridge_2024-09-08_10_0.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
187,2024-09-08,$318.00,CLEAR *CLEARME.COM,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/clear_clearmecom_2024-09-08_318_0.png,Yes,RATE_LIMITED,MISMATCH,,MISMATCH
190,2024-09-08,$13.13,SPOTIFY USA,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/spotify_usa_2024-09-08_13_13_3.jpg,Yes,RATE_LIMITED,ERROR,MISMATCH,VERIFIED
191,2024-09-09,$93.26,APPLE.COM/BILL,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/applecombill_2024-09-09_93_26_3.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
192,2024-09-09,$7.55,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-09-09_7_55.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
198,2024-09-10,$43.50,BINION'S BARS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/binions_bars_2024-09-10_43_5.jpg,Yes,RATE_LIMITED,MISMATCH,,MISMATCH
199,2024-09-10,$69.90,DEL FRISCOS GRILL NASHVL,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/missing_receipt_downhome_09-10-2024_697d5c71.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
201,2024-09-11,$86.62,CADILLAC BAR LAS VEGAS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cadillac_bar_las_vegas_2024-09-11_86_62_3.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
204,2024-09-11,$40.00,SWA*UPGBOARD5264253430990,,,No,NO_RECEIPT,,,NO_RECEIPT
205,2024-09-11,$40.00,SWA*UPGBOARD5264253431024,,,No,NO_RECEIPT,,,NO_RECEIPT
206,2024-09-11,$20.66,TST* PYRAMIDS CAFE - AIRP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tst_pyramids_cafe_airp_2024-09-11_20_66_3.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
207,2024-09-11,$44.78,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-09-11_44_78_3.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
208,2024-09-12,$27.22,GNLV THE GRILLE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/gnlv_the_grille_2024-09-12_27_22.jpg,Yes,RATE_LIMITED,MISMATCH,,MISMATCH
209,2024-09-12,$26.92,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-09-12_26_92_3.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
210,2024-09-12,$55.53,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-09-12_55_53_3.jpg,Yes,RATE_LIMITED,,VERIFIED,VERIFIED
211,2024-09-12,$41.98,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-09-12_41_98.png,Yes,RATE_LIMITED,ERROR,MISMATCH,MISMATCH
212,2024-09-13,$313.01,GOLDEN NUGGET HOTEL LV,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/golden_nugget_hotel_lv_2024-09-13_313_01.png,Yes,RATE_LIMITED,,MISMATCH,MISMATCH
214,2024-09-14,$5.00,CLOUDFLARE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cloudflare_2024-09-14_5_0.jpg,Yes,RATE_LIMITED,MISMATCH,,MISMATCH
215,2024-09-15,$76.81,APPLE.COM/BILL,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/applecombill_2024-09-15_76_81_3.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
216,2024-09-15,$77.89,APPLE.COM/BILL,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/applecombill_2024-09-15_77_89_3.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
219,2024-09-16,$17.88,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-09-16_17_88.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
220,2024-09-16,$38.24,PARKINGMANAGEMENTCOMPANY,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/parkingmanagementcompany_2024-09-16_38_24_3.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
221,2024-09-16,$26.22,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-09-16_26_22.png,Yes,RATE_LIMITED,MISMATCH,,MISMATCH
223,2024-09-16,$40.07,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-16_40_07.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
224,2024-09-16,$144.06,TST*MARTINS BAR-B-QUE JO,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tstmartins_bar_b_que_jo_2024-09-16_144_06.jpg,Yes,RATE_LIMITED,,VERIFIED,VERIFIED
226,2024-09-17,$38.79,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-09-17_38_79.jpg,Yes,RATE_LIMITED,,VERIFIED,VERIFIED
227,2024-09-18,$10.99,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-09-18_10_99_3.jpg,Yes,RATE_LIMITED,MISMATCH,,MISMATCH
228,2024-09-18,$29.22,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-09-18_29_22.png,Yes,RATE_LIMITED,MISMATCH,,MISMATCH
229,2024-09-18,$71.09,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-18_71_09.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
230,2024-09-19,$14.09,AMERICANO LOUNGE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/americano_lounge_2024-09-19_14_09.png,Yes,RATE_LIMITED,MISMATCH,,MISMATCH
232,2024-09-19,$11.63,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-19_11_63.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
233,2024-09-19,$38.78,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-19_38_78.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
234,2024-09-20,$26.25,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-09-20_26_25_3.jpg,Yes,RATE_LIMITED,MISMATCH,,MISMATCH
235,2024-09-21,$5.60,201 BELCOURT LOT,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/201_belcourt_lot_2024-09-21_5_6.jpg,Yes,RATE_LIMITED,MISMATCH,,MISMATCH
239,2024-09-24,$21.95,CLAUDE.AI SUBSCRIPTION,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/claudeai_subscription_2024-09-24_21_95.jpg,Yes,RATE_LIMITED,MISMATCH,,MISMATCH
240,2024-09-24,$689.59,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-24_689_59.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
242,2024-09-25,$5.18,LAZGO NASHVILLE M32180,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/lazgo_nashville_m32180_2024-09-25_5_18.jpg,Yes,RATE_LIMITED,MISMATCH,,MISMATCH
243,2024-09-25,$26.22,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-09-25_26_22.png,Yes,RATE_LIMITED,MISMATCH,,MISMATCH
244,2024-09-25,$224.64,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-25_224_64.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
245,2024-09-25,$20.00,THE GATEWAY TO NASHVILLE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/the_gateway_to_nashville_2024-09-25_20_0.jpg,Yes,RATE_LIMITED,,MISMATCH,MISMATCH
246,2024-09-26,$19.99,IMDBPRO,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/imdbpro_2024-09-26_19_99.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
247,2024-09-26,$8.85,PARK HAPPY LLC,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/park_happy_llc_2024-09-26_8_85.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
248,2024-09-26,$14.22,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-26_14_22.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
249,2024-09-28,$40.33,APPLE.COM/BILL,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/applecombill_2024-09-28_40_33.jpg,Yes,RATE_LIMITED,,VERIFIED,VERIFIED
250,2024-09-30,$50.00,IM-ADA.AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-09-30_50_0.jpg,Yes,RATE_LIMITED,,MISMATCH,MISMATCH
251,2024-09-30,$32.93,MIDJOURNEY INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/midjourney_inc_2024-09-30_32_93.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
252,2024-10-01,$19.76,EXPENSIFY INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/expensify_inc_2024-10-01_19_76_3.jpg,Yes,RATE_LIMITED,,VERIFIED,VERIFIED
253,2024-10-01,$61.00,TST* THE GREENHOUSE BAR,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tst_the_greenhouse_bar_2024-10-01_61_0.jpg,Yes,RATE_LIMITED,,MISMATCH,VERIFIED
254,2024-10-01,$10.49,TST*BONGO JAVA BELMONT,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tstbongo_java_belmont_2024-10-01_10_49_3.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
255,2024-10-02,$10.00,IM-ADA.AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-10-02_10_0.jpg,Yes,RATE_LIMITED,,VERIFIED,VERIFIED
256,2024-10-03,$20.76,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-10-03_20_76.png,Yes,RATE_LIMITED,MISMATCH,,MISMATCH
258,2024-10-03,$106.85,TST* SMOKIN THIGHS LLC,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tst_smokin_thighs_llc_2024-10-03_106_85.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
259,2024-10-03,$27.40,TST*HEARTS CAFE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tsthearts_cafe_2024-10-03_27_4.jpg,Yes,RATE_LIMITED,MISMATCH,,MISMATCH
261,2024-10-04,$23.14,APPLE.COM/BILL,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/applecombill_2024-10-04_23_14_3.jpg,Yes,RATE_LIMITED,MISMATCH,,MISMATCH
262,2024-10-04,$25.00,IM-ADA.AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-10-04_25_0.jpg,Yes,RATE_LIMITED,MISMATCH,,MISMATCH
263,2024-10-04,$21.00,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-10-04_21_0.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
264,2024-10-04,$23.27,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-10-04_23_27.jpg,Yes,RATE_LIMITED,MISMATCH,,MISMATCH
266,2024-10-07,$52.99,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-10-07_52_99.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
267,2024-10-07,$29.73,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-10-07_29_73.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
268,2024-10-08,$10.00,CALENDARBRIDGE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/calendarbridge_2024-10-08_10_0.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
269,2024-10-08,$83.92,CORNER PUB,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/corner_pub_2024-10-08_83_92.heic,Yes,RATE_LIMITED,ERROR,MISMATCH,MISMATCH
270,2024-10-08,$50.00,IM-ADA.AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-10-08_50_0.jpg,Yes,RATE_LIMITED,MISMATCH,,MISMATCH
271,2024-10-08,$26.25,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-10-08_26_25_3.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
272,2024-10-08,$13.13,SPOTIFY USA,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/spotify_usa_2024-10-08_13_13_3.jpg,Yes,RATE_LIMITED,ERROR,MISMATCH,VERIFIED
273,2024-10-09,$30.05,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-10-09_30_05.png,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
274,2024-10-10,$123.79,12 SOUTH TAPROOM &AMP; GRILL,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/12_south_taproom_amp_grill_2024-10-10_123_79_3.jpg,Yes,RATE_LIMITED,MISMATCH,,MISMATCH
276,2024-10-11,$24.22,DD *DOORDASH LASPALMAS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/dd_doordash_laspalmas_2024-10-11_24_22.jpg,Yes,RATE_LIMITED,MISMATCH,,MISMATCH
277,2024-10-11,$23.27,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-10-11_23_27.PNG,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
278,2024-10-11,$27.14,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-10-11_27_14.jpg,Yes,RATE_LIMITED,MISMATCH,,MISMATCH
279,2024-10-11,$62.04,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-10-11_62_04.jpg,Yes,RATE_LIMITED,MISMATCH,,MISMATCH
281,2024-10-13,$9.00,SOURCEGRAPH INC,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sourcegraph_inc_2024-10-13_9_0.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
282,2024-10-14,$5.00,CLOUDFLARE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cloudflare_2024-10-14_5_0.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
283,2024-10-15,$422.72,CHAR GREEN HILLS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/char_green_hills_2024-10-15_422_72_3.jpg,Yes,RATE_LIMITED,,MISMATCH,MISMATCH
284,2024-10-16,$1450.00,ACADEMY OF COUNTRY MUS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/academy_of_country_mus_2024-10-16_1450_0.jpg,Yes,RATE_LIMITED,VERIFIED,,VERIFIED
286,2024-10-16,$133.44,CORNER PUB,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/corner_pub_2024-10-16_133_44.jpg,Yes,RATE_LIMITED,,MISMATCH,VERIFIED
287,2024-10-16,$19.94,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-10-16_19_94.png,Yes,RATE_LIMITED,,MISMATCH,VERIFIED
289,2024-10-16,$37.48,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-10-16_37_48.jpg,Yes,RATE_LIMITED,,VERIFIED,VERIFIED
290,2024-10-16,$29.73,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-10-16_29_73.jpg,Yes,RATE_LIMITED,,VERIFIED,VERIFIED
291,2024-10-16,$84.35,SH NASHVILLE F&AMP;B,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_fampb_2024-10-16_84_35.jpg,Yes,RATE_LIMITED,,VERIFIED,VERIFIED
292,2024-10-18,$160.00,CHARTMETRIC,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/chartmetric_2024-10-18_160_0.jpg,Yes,RATE_LIMITED,,VERIFIED,VERIFIED
294,2024-10-22,$144.00,RUNWAY STANDARD PLAN,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/runway_standard_plan_2024-10-22_144_0.jpg,Yes,VERIFIED,,,VERIFIED
295,2024-10-23,$6.73,201 BELCOURT LOT,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/201_belcourt_lot_2024-10-23_6_73.jpg,Yes,VERIFIED,,,VERIFIED
297,2024-10-23,$34.75,TST*FIDO BONGO JAVA,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tstfido_bongo_java_2024-10-23_34_75_3.jpg,Yes,VERIFIED,,,VERIFIED
298,2024-10-24,$21.95,CLAUDE.AI SUBSCRIPTION,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/claudeai_subscription_2024-10-24_21_95.jpg,Yes,VERIFIED,,,VERIFIED
299,2024-10-25,$27.00,BONHOMME PLACE GARAGE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/bonhomme_place_garage_2024-10-25_27_0.png,Yes,,,VERIFIED,VERIFIED
300,2024-10-25,$50.00,IM-ADA.AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-10-25_50_0.jpg,Yes,,,MISMATCH,VERIFIED
301,2024-10-26,$19.99,IMDBPRO,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/imdbpro_2024-10-26_19_99.jpg,Yes,,,VERIFIED,VERIFIED
302,2024-10-26,$427.56,LE MERIDIEN ST. LOUIS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/le_meridien_st_louis_2024-10-26_427_56_3.jpg,Yes,,,VERIFIED,VERIFIED
303,2024-10-26,$49.71,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-10-26_49_71_3.jpg,Yes,,,VERIFIED,VERIFIED
305,2024-10-28,$60.00,JJK FOUNDATION,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/jjk_foundation_2024-10-28_60_0.jpg,Yes,,,VERIFIED,VERIFIED
306,2024-10-30,$159.74,12 SOUTH TAPROOM &AMP; GRILL,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/12_south_taproom_amp_grill_2024-10-30_159_74_3.jpg,Yes,,,MISMATCH,VERIFIED
307,2024-10-30,$49.24,DD *DOORDASH TACOBAMBA,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/dd_doordash_tacobamba_2024-10-30_49_24_3.jpg,Yes,,,VERIFIED,VERIFIED
308,2024-10-30,$32.93,MIDJOURNEY INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/midjourney_inc_2024-10-30_32_93.jpg,Yes,,,MISMATCH,VERIFIED
309,2024-10-31,$67.97,DD *DOORDASH KALAMATAS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/dd_doordash_kalamatas_2024-10-31_67_97.jpg,Yes,,,VERIFIED,VERIFIED
310,2024-11-01,$19.76,EXPENSIFY INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/expensify_inc_2024-11-01_19_76_3.jpg,Yes,,,VERIFIED,VERIFIED
311,2024-11-01,$25.00,IM-ADA.AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-11-01_25_0.jpg,Yes,,,VERIFIED,VERIFIED
312,2024-11-01,$21.00,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-11-01_21_0.jpg,Yes,,,VERIFIED,VERIFIED
313,2024-11-01,$52.68,NOTION LABS INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/notion_labs_inc_2024-11-01_52_68.jpg,Yes,,,VERIFIED,VERIFIED
314,2024-11-01,$23.27,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-11-01_23_27.jpg,Yes,,,VERIFIED,VERIFIED
315,2024-11-03,$25.00,IM-ADA.AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-11-03_25_0.jpg,Yes,,,VERIFIED,VERIFIED
316,2024-11-04,$39.87,CORNER PUB,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/corner_pub_2024-11-04_39_87.jpg,Yes,,,VERIFIED,VERIFIED
318,2024-11-06,$23.21,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-11-06_23_21_3.jpg,Yes,,,VERIFIED,VERIFIED
319,2024-11-06,$102.26,SH NASHVILLE F&AMP;B,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_fb_2024-11-06_102_26.jpg,Yes,,,MISMATCH,VERIFIED
320,2024-11-07,$50.00,IM-ADA.AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/imadaai_2024-11-07_50_00.jpg,Yes,,,MISMATCH,VERIFIED
321,2024-11-07,$26.25,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-11-07_26_25_3.jpg,Yes,,,VERIFIED,VERIFIED
322,2024-11-07,$20.64,SQ *CANNERY HALL,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sq_cannery_hall_2024-11-07_20_64_3.jpg,Yes,,,VERIFIED,VERIFIED
323,2024-11-07,$12.46,SQ *DISTRICT COFFEE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sq_district_coffee_2024-11-07_12_46_3.jpg,Yes,,,VERIFIED,VERIFIED
324,2024-11-08,$10.00,CALENDARBRIDGE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/calendarbridge_2024-11-08_10_0.jpg,Yes,,,MISMATCH,VERIFIED
325,2024-11-08,$25.57,DD *DOORDASH LASPALMAS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/dd_doordash_laspalmas_2024-11-08_25_57.png,Yes,,,VERIFIED,VERIFIED
326,2024-11-08,$10.99,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-11-08_10_99_3.jpg,Yes,,,MISMATCH,VERIFIED
327,2024-11-08,$45.24,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-11-08_45_24.PNG,Yes,,,MISMATCH,MISMATCH
328,2024-11-08,$13.13,SPOTIFY USA,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/spotify_usa_2024-11-08_13_13_3.jpg,Yes,,,VERIFIED,VERIFIED
329,2024-11-09,$50.00,IM-ADA.AI,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-11-09_50_0.jpg,Yes,,,MISMATCH,VERIFIED
330,2024-11-12,$176.99,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-11-12_176_99.jpg,Yes,,,VERIFIED,VERIFIED
