index,date,amount,merchant,description,receipt_url,has_receipt,gemini_verdict,llama_verdict,final_status,verification_sources
410,2024-12-07,$34.68,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-12-07_34_68.png,Yes,,,HAS_RECEIPT_UNVERIFIED,
411,2024-12-07,$40.60,VHLV-CHOW FUN,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/vhlv_chow_fun_2024-12-07_40_6.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
412,2024-12-08,$10.00,CALENDARBRIDGE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/calendarbridge_2024-12-08_10_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
413,2024-12-08,$13.13,SPOTIFY USA,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/spotify_usa_2024-12-08_13_13_3.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
414,2024-12-08,$35.00,VHLV-KITCHEN AT COMMON,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/vhlv_kitchen_at_common_2024-12-08_35_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
416,2024-12-09,$34.07,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-12-09_34_07_3.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
417,2024-12-09,$46.83,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-12-09_46_83.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
418,2024-12-12,$21.00,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-12-12_21_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
419,2024-12-12,$15.51,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-12-12_15_51.png,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
445,2024-12-30,$51.30,LITTLE CAESARS 1890-0003,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/little_caesars_1890_0003_2024-12-30_51_3.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
446,2024-12-30,$32.93,MIDJOURNEY INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/midjourney_inc_2024-12-30_32_93.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
447,2025-01-01,$19.76,EXPENSIFY INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/expensify_inc_2025-01-01_19_76_3.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
448,2025-01-04,$78.36,DEL FRISCOS GRIL BRNTWOD,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/del_friscos_gril_brntwod_2025-01-04_78_36.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
449,2025-01-04,$65.88,DEL FRISCOS GRIL BRNTWOD,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/del_friscos_gril_brntwod_2025-01-04_65_88.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
461,2025-01-08,$24.56,TST*DICEYS TAVERN - NAS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tstdiceys_tavern_nas_2025-01-08_24_56.png,Yes,,,HAS_RECEIPT_UNVERIFIED,
462,2025-01-09,$21.00,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2025-01-09_21_0.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
463,2025-01-09,$23.21,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2025-01-09_23_21.png,Yes,,,HAS_RECEIPT_UNVERIFIED,
466,2025-01-13,$9.00,SOURCEGRAPH INC,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sourcegraph_inc_2025-01-13_9_0.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
467,2025-01-14,$5.00,CLOUDFLARE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cloudflare_2025-01-14_5_0.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
468,2025-01-14,$9.73,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2025-01-14_9_73_3.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
469,2025-01-14,$26.22,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2025-01-14_26_22.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
470,2025-01-15,$4.84,CLOUDFLARE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cloudflare_2025-01-15_4_84.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
471,2025-01-15,$50.28,JERSEY MIKES ONLINE UC,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/jersey_mikes_online_uc_2025-01-15_50_28_3.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
474,2025-01-16,$78.00,TST* MELROSE BILLIARD PAR,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tst_melrose_billiard_par_2025-01-16_78_0.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
475,2025-01-17,$26.25,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2025-01-17_26_25_3.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
476,2025-01-18,$160.00,CHARTMETRIC,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/chartmetric_2025-01-18_160_0.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
477,2025-01-18,$10.23,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2025-01-18_10_23_3.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
479,2025-01-21,$7.76,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2025-01-21_7_76.png,Yes,,,HAS_RECEIPT_UNVERIFIED,
480,2025-01-21,$45.24,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2025-01-21_45_24.PNG,Yes,,,HAS_RECEIPT_UNVERIFIED,
481,2025-01-21,$15.51,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2025-01-21_15_51.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
483,2025-01-22,$26.25,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2025-01-22_26_25_3.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
484,2025-01-22,$52.99,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2025-01-22_52_99.PNG,Yes,,,HAS_RECEIPT_UNVERIFIED,
485,2025-01-22,$7.76,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2025-01-22_7_76.png,Yes,,,HAS_RECEIPT_UNVERIFIED,
486,2025-01-23,$26.25,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2025-01-23_26_25_3.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
487,2025-01-24,$21.95,CLAUDE.AI SUBSCRIPTION,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/claudeai_subscription_2025-01-24_21_95.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
488,2025-01-24,$35.00,PIKA.ART,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pikaart_2025-01-24_35_0.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
489,2025-01-25,$44.25,SHOEBOXED.COM,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/shoeboxedcom_2025-01-25_44_25.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
490,2025-01-29,$12.72,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2025-01-29_12_72_3.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
491,2025-01-30,$32.93,MIDJOURNEY INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/midjourney_inc_2025-01-30_32_93.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
492,2025-01-30,$59.62,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2025-01-30_59_62.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
493,2025-02-01,$19.76,EXPENSIFY INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/expensify_inc_2025-02-01_19_76_3.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
497,2025-02-05,$15.99,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2025-02-05_15_99_3.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
498,2025-02-05,$8.40,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2025-02-05_8_40.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
499,2025-02-05,$65.86,SH NASHVILLE F&AMP;B,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_fampb_2025-02-05_65_86.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
500,2025-02-05,$105.38,TST*BROWNS DINER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tstbrowns_diner_2025-02-05_105_38.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
502,2025-02-07,$19.37,CHAR GREEN HILLS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/char_green_hills_2025-02-07_19_37_3.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
504,2025-02-07,$38.73,FIRST WATCH - 0462,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/first_watch_0462_2025-02-07_38_73.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
505,2025-02-07,$17.29,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2025-02-07_17_29.png,Yes,,,HAS_RECEIPT_UNVERIFIED,
506,2025-02-07,$12.35,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2025-02-07_12_35.png,Yes,,,HAS_RECEIPT_UNVERIFIED,
507,2025-02-08,$10.00,CALENDARBRIDGE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/calendarbridge_2025-02-08_10_0.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
508,2025-02-08,$13.13,SPOTIFY USA,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/spotify_usa_2025-02-08_13_13_3.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
509,2025-02-11,$24.05,4289 TONY &AMP; BENNYS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/4289_tony_amp_bennys_2025-02-11_24_05_3.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
510,2025-02-11,$44.75,ARTHOUSE HOTEL NEW YORK C,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/arthouse_hotel_new_york_c_2025-02-11_44_75_3.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
512,2025-02-11,$14.24,SQ *BREADS BAKERY UPPER E,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sq_breads_bakery_upper_e_2025-02-11_14_24_3.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
525,2025-02-13,$9.00,SOURCEGRAPH INC,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sourcegraph_inc_2025-02-13_9_0.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
526,2025-02-14,$10.00,CLOUDFLARE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cloudflare_2025-02-14_10_0.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
527,2025-02-14,$55.95,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2025-02-14_55_95_3.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
533,2025-02-18,$57.62,UBER *TRIP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2025-02-18_57_62.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
535,2025-02-20,$7.79,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2025-02-20_7_79.PNG,Yes,,,HAS_RECEIPT_UNVERIFIED,
536,2025-02-20,$261.61,SH NASHVILLE F&AMP;B,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_fampb_2025-02-20_261_61.jpg,Yes,,,HAS_RECEIPT_UNVERIFIED,
540,2025-02-25,$44.25,SHOEBOXED.COM,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/shoeboxedcom_2025-02-25_44_25_3.jpg,Yes,UNCLEAR,,UNVERIFIED,gemini_csv
543,2025-02-26,$65.36,CORNER PUB,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/corner_pub_2025-02-26_65_36.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
547,2025-02-26,$85.64,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2025-02-26_85_64.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
549,2025-02-28,$9.73,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2025-02-28_9_73_3.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
550,2025-02-28,$32.93,MIDJOURNEY INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/midjourney_inc_2025-02-28_32_93.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
558,2025-03-06,$26.18,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2025-03-06_26_18.png,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
559,2025-03-06,$29.63,PMC - PAID PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2025-03-06_29_63.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
560,2025-03-06,$49.31,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2025-03-06_49_31.PNG,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
561,2025-03-06,$23.36,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2025-03-06_23_36.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
562,2025-03-06,$30.92,TST* JUST LOVE COFFEE - M,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tst_just_love_coffee_m_2025-03-06_30_92.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
566,2025-03-07,$4.88,LAZ PARKING M32180-FLOWB,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/laz_parking_m32180_flowb_2025-03-07_4_88.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
567,2025-03-08,$10.00,CALENDARBRIDGE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/calendarbridge_2025-03-08_10_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
568,2025-03-08,$13.13,SPOTIFY USA,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/spotify_usa_2025-03-08_13_13_3.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
598,2025-03-29,$47.88,ELEMENTOR.COM,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/elementor-invoice-ZINV00318467.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
600,2025-03-30,$32.93,MIDJOURNEY INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/midjourney_inc_2025-03-30_32_93.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
602,2025-03-31,$21.00,METROPOLIS PARKING,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2025-03-31_21_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
603,2025-03-31,$36.88,SH NASHVILLE F&AMP;B,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_fampb_2025-03-31_36_88.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
604,2025-04-01,$27.44,ANTHROPIC,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/anthropic_2025-04-01_27_44.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
605,2025-04-01,$19.76,EXPENSIFY INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/expensify_inc_2025-04-01_19_76_3.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
629,2025-04-12,$318.28,KIT.COM,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/kitcom_2025-04-12_318_28.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
631,2025-04-12,$11.27,TST*WHITE RHINO COFFEE -,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tstwhite_rhino_coffee_2025-04-12_11_27.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
636,2025-04-13,$25.05,DD *DOORDASH BROTHERSP,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/dd_doordash_brothersp_2025-04-13_25_05_3.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
639,2025-04-13,$9.00,SOURCEGRAPH INC,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sourcegraph_inc_2025-04-13_9_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
641,2025-04-14,$10.00,CLOUDFLARE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cloudflare_2025-04-14_10_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
652,2025-04-22,$9.00,HUGGINGFACE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/huggingface_2025-04-22_9_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
654,2025-04-24,$21.95,CLAUDE.AI SUBSCRIPTION,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/claudeai_subscription_2025-04-24_21_95.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
667,2025-04-30,$5.00,EVERY STUDIO,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/every_studio_2025-04-30_5_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
668,2025-04-30,$32.93,MIDJOURNEY INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/midjourney_inc_2025-04-30_32_93.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
669,2025-04-30,$62.28,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2025-04-30_62_28.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
670,2025-04-30,$7.67,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2025-04-30_7_67.PNG,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
671,2025-04-30,$7.79,SH NASHVILLE - OTHER,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2025-04-30_7_79.PNG,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
672,2025-05-01,$19.76,EXPENSIFY INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/expensify_inc_2025-05-01_19_76_3.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
674,2025-05-02,$54.90,ANTHROPIC,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/anthropic_2025-05-02_54_9.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
681,2025-05-08,$10.00,CALENDARBRIDGE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/calendarbridge_2025-05-08_10_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
682,2025-05-08,$13.13,SPOTIFY USA,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/spotify_usa_2025-05-08_13_13.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
683,2025-05-09,$7.38,LAZ PARKING M32180-FLOWB,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/laz_parking_m32180_flowb_2025-05-09_7_38.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
684,2025-05-09,$28.45,VIRGIN HOTEL - COMMONS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/virgin_hotel_commons_2025-05-09_28_45.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
685,2025-05-10,$20.00,VZWRLSS*PREPAID PYMNT,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/vzwrlssprepaid_pymnt_2025-05-10_20_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
687,2025-05-13,$9.00,SOURCEGRAPH INC,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sourcegraph_inc_2025-05-13_9_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
688,2025-05-13,$120.00,TASKADE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/taskade_2025-05-13_120_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
690,2025-05-14,$10.00,CLOUDFLARE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cloudflare_2025-05-14_10_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
691,2025-05-14,$49.00,RESPONSIVE-MENU-PRO-4,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/responsive_menu_pro_4_2025-05-14_49_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
694,2025-05-15,$60.00,AI.FYXER.COM,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/aifyxercom_2025-05-15_60_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
695,2025-05-15,$54.86,ELEMENTOR.COM,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/elementorcom_2025-05-15_54_86.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
702,2025-05-23,$9.00,HUGGINGFACE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/huggingface_2025-05-23_9_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
703,2025-05-24,$21.95,CLAUDE.AI SUBSCRIPTION,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/claudeai_subscription_2025-05-24_21_95.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
705,2025-05-26,$9.99,COWBOY CHANNEL PLUS,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cowboy_channel_plus_2025-05-26_9_99_3.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
710,2025-05-30,$5.00,EVERY STUDIO,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/every_studio_2025-05-30_5_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
711,2025-05-30,$32.93,MIDJOURNEY INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/midjourney_inc_2025-05-30_32_93.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
713,2025-05-31,$65.84,DASHLANE U* DASHLANE P,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/dashlane_u_dashlane_p_2025-05-31_65_84_3.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
716,2025-06-01,$19.76,EXPENSIFY INC.,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/expensify_inc_2025-06-01_19_76_3.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
719,2025-06-04,$79.25,CORNER PUB,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/corner_pub_2025-06-04_79_25_3.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
724,2025-06-08,$10.00,CALENDARBRIDGE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/calendarbridge_2025-06-08_10_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
726,2025-06-08,$13.13,SPOTIFY USA,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/spotify_usa_2025-06-08_13_13_3.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
729,2025-06-13,$9.00,SOURCEGRAPH INC,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sourcegraph_inc_2025-06-13_9_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
730,2025-06-13,$5.84,TST*THE FLOWER KITCHEN,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tstthe_flower_kitchen_2025-06-13_5_84.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
731,2025-06-14,$10.00,CLOUDFLARE,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cloudflare_2025-06-14_10_0.jpg,Yes,RATE_LIMITED,,UNVERIFIED,gemini_csv
